run_id,provider,model_name,temperature,max_tokens,candidates_requested,candidates_completed,parse_fail_count,schema_fail_count,accepted_count,rejected_count,mean_latency_ms,topics,difficulties,generation_exercise_types,accepted_topics,accepted_difficulties,accepted_generation_exercise_types,raw_generation_file,status,notes
run-20260317-151648,bailian,qwen-plus,0.7,2200,6,6,0,0,2,4,28070.83,"{""Transformer"": 6}","{""intermediate"": 6}","{""code completion"": 3, ""training-analysis"": 3}","{""Transformer"": 2}","{""intermediate"": 2}","{""training-analysis"": 2}",D:\Downloads\PythonProjectQA\outputs\raw_generations\generations.raw.v1.jsonl,partial,
