run_id,provider,model_name,temperature,max_tokens,candidates_requested,candidates_completed,parse_fail_count,schema_fail_count,accepted_count,rejected_count,mean_latency_ms,topics,difficulties,generation_exercise_types,accepted_topics,accepted_difficulties,accepted_generation_exercise_types,raw_generation_file,status,notes
run-20260317-150636,bailian,qwen-plus,0.7,2200,4,4,0,0,3,1,25138.75,"{""CNN"": 4}","{""beginner"": 4}","{""code completion"": 2, ""model building"": 2}","{""CNN"": 3}","{""beginner"": 3}","{""code completion"": 1, ""model building"": 2}",D:\Downloads\PythonProjectQA\outputs\raw_generations\generations.raw.v1.jsonl,partial,
