run_id,provider,model_name,temperature,max_tokens,candidates_requested,candidates_completed,parse_fail_count,schema_fail_count,accepted_count,rejected_count,mean_latency_ms,topics,difficulties,generation_exercise_types,accepted_topics,accepted_difficulties,accepted_generation_exercise_types,raw_generation_file,status,notes
run-20260317-135431,bailian,qwen-plus,0.7,2200,12,12,0,0,8,4,28781.08,"{""Optimization"": 12}","{""beginner-intermediate"": 2, ""intermediate"": 10}","{""model revision"": 6, ""training-analysis"": 6}","{""Optimization"": 8}","{""beginner-intermediate"": 1, ""intermediate"": 7}","{""model revision"": 4, ""training-analysis"": 4}",D:\Downloads\PythonProjectQA\outputs\raw_generations\generations.raw.v1.jsonl,partial,
