run_id,provider,model_name,temperature,max_tokens,candidates_requested,candidates_completed,parse_fail_count,schema_fail_count,accepted_count,rejected_count,mean_latency_ms,topics,difficulties,generation_exercise_types,accepted_topics,accepted_difficulties,accepted_generation_exercise_types,raw_generation_file,status,notes
run-20260317-150155,bailian,qwen-plus,0.7,2200,6,6,0,0,3,3,29104.5,"{""Optimization"": 6}","{""intermediate"": 6}","{""model revision"": 6}","{""Optimization"": 3}","{""intermediate"": 3}","{""model revision"": 3}",D:\Downloads\PythonProjectQA\outputs\raw_generations\generations.raw.v1.jsonl,partial,
