run_id,provider,model_name,temperature,max_tokens,candidates_requested,candidates_completed,parse_fail_count,schema_fail_count,accepted_count,rejected_count,mean_latency_ms,topics,difficulties,generation_exercise_types,accepted_topics,accepted_difficulties,accepted_generation_exercise_types,raw_generation_file,status,notes
run-20260317-150010,bailian,qwen-plus,0.7,2200,2,2,0,0,1,1,33894.0,"{""Transformer"": 2}","{""intermediate-advanced"": 2}","{""model building"": 2}","{""Transformer"": 1}","{""intermediate-advanced"": 1}","{""model building"": 1}",D:\Downloads\PythonProjectQA\outputs\raw_generations\generations.raw.v1.jsonl,partial,
