run_id,provider,model_name,temperature,max_tokens,candidates_requested,candidates_completed,parse_fail_count,schema_fail_count,accepted_count,rejected_count,mean_latency_ms,topics,difficulties,generation_exercise_types,accepted_topics,accepted_difficulties,accepted_generation_exercise_types,raw_generation_file,status,notes
run-20260317-134820,bailian,qwen-plus,0.7,2200,10,10,0,0,6,4,31234.9,"{""Transformer"": 10}","{""intermediate"": 4, ""intermediate-advanced"": 6}","{""code completion"": 6, ""model building"": 2, ""training-analysis"": 2}","{""Transformer"": 6}","{""intermediate"": 2, ""intermediate-advanced"": 4}","{""code completion"": 3, ""model building"": 1, ""training-analysis"": 2}",D:\Downloads\PythonProjectQA\outputs\raw_generations\generations.raw.v1.jsonl,partial,
